Corrected time (s);WE(1).Current (A);Time (s);WE(1).Potential (V);Index
0;0.0003916015625;15.980161959654;0.79986572265625;1
9.99999997475243;0.00038995361328125;25.9801619344064;0.799560546875;2
19.9999999495049;0.00037445068359375;35.9801619091588;0.79925537109375;3
29.9999999242573;0.0003648681640625;45.9801618839113;0.8001708984375;4
39.9999998990097;0.000358154296875;55.9801618586637;0.79925537109375;5
49.9999998737621;0.00036663818359375;65.9801618334161;0.79925537109375;6
59.9999998485146;0.00035662841796875;75.9801618081685;0.79986572265625;7
69.999999823267;0.000348480224609375;85.980161782921;0.799560546875;8
79.9999997980194;0.000338287353515625;95.9801617576734;0.799560546875;9
89.9999997727718;0.000332977294921875;105.980161732426;0.799560546875;10
99.9999997475243;0.0003375244140625;115.980161707178;0.79986572265625;11
109.999999722277;0.0003326416015625;125.980161681931;0.79925537109375;12
119.999999697029;0.000326629638671875;135.980161656683;0.799560546875;13
129.999999671782;0.000324798583984375;145.980161631436;0.79925537109375;14
139.999999646534;0.00031927490234375;155.980161606188;0.799560546875;15
149.999999621286;0.0003167724609375;165.98016158094;0.79925537109375;16
159.999999596039;0.000308135986328125;175.980161555693;0.79925537109375;17
169.999999570791;0.0003055419921875;185.980161530445;0.79925537109375;18
179.999999545544;0.00029827880859375;195.980161505198;0.799560546875;19
189.999999520296;0.00030194091796875;205.98016147995;0.799560546875;20
199.999999495049;0.0002933349609375;215.980161454703;0.79986572265625;21
209.999999469801;0.000294586181640625;225.980161429455;0.79925537109375;22
219.999999444553;0.0002900390625;235.980161404207;0.79925537109375;23
229.999999419306;0.00027947998046875;245.98016137896;0.799560546875;24
239.999999394058;0.000277496337890625;255.980161353712;0.79986572265625;25
249.999999368811;0.0002835693359375;265.980161328465;0.79925537109375;26
259.999999343563;0.000268768310546875;275.980161303217;0.79986572265625;27
269.999999318316;0.000268463134765625;285.98016127797;0.799560546875;28
279.999999293068;0.000259429931640625;295.980161252722;0.799560546875;29
289.99999926782;0.00026544189453125;305.980161227474;0.79925537109375;30
299.999999242573;0.00025604248046875;315.980161202227;0.7989501953125;31
309.999999217325;0.000261932373046875;325.980161176979;0.79925537109375;32
319.999999192078;0.000255096435546875;335.980161151732;0.79925537109375;33
329.99999916683;0.000254669189453125;345.980161126484;0.79925537109375;34
339.999999141583;0.000247314453125;355.980161101236;0.799560546875;35
349.999999116335;0.00024493408203125;365.980161075989;0.799560546875;36
359.999999091087;0.000246673583984375;375.980161050741;0.799560546875;37
369.99999906584;0.00023736572265625;385.980161025494;0.79986572265625;38
379.999999040592;0.0002349853515625;395.980161000246;0.799560546875;39
389.999999015345;0.00023175048828125;405.980160974999;0.79925537109375;40
399.999998990097;0.00023065185546875;415.980160949751;0.79986572265625;41
409.99999896485;0.000229339599609375;425.980160924503;0.79925537109375;42
419.999998939602;0.00022296142578125;435.980160899256;0.799560546875;43
429.999998914354;0.000223175048828125;445.980160874008;0.79986572265625;44
439.999998889107;0.000222991943359375;455.980160848761;0.799560546875;45
449.999998863859;0.000216796875;465.980160823513;0.79986572265625;46
459.999998838612;0.000217193603515625;475.980160798266;0.79986572265625;47
469.999998813364;0.00021295166015625;485.980160773018;0.79986572265625;48
479.999998788117;0.000211944580078125;495.98016074777;0.799560546875;49
489.999998762869;0.000205657958984375;505.980160722523;0.79925537109375;50
499.999998737621;0.000206329345703125;515.980160697275;0.79986572265625;51
509.999998712374;0.00020745849609375;525.980160672028;0.799560546875;52
519.999998687126;0.000206024169921875;535.98016064678;0.799560546875;53
529.999998661879;0.000197601318359375;545.980160621533;0.79986572265625;54
539.999998636631;0.00019970703125;555.980160596285;0.79925537109375;55
549.999998611383;0.00019287109375;565.980160571037;0.79925537109375;56
559.999998586136;0.000194854736328125;575.98016054579;0.7989501953125;57
569.999998560888;0.00018841552734375;585.980160520542;0.799560546875;58
579.999998535641;0.000188385009765625;595.980160495295;0.7989501953125;59
589.999998510393;0.0001844482421875;605.980160470047;0.79986572265625;60
599.999998485146;0.000186187744140625;615.9801604448;0.79925537109375;61
609.999998459898;0.000181365966796875;625.980160419552;0.79925537109375;62
619.99999843465;0.0001810302734375;635.980160394304;0.79925537109375;63
629.999998409403;0.000178985595703125;645.980160369057;0.79925537109375;64
639.999998384155;0.000179107666015625;655.980160343809;0.799560546875;65
649.999998358908;0.00017694091796875;665.980160318562;0.79986572265625;66
659.99999833366;0.00017401123046875;675.980160293314;0.79986572265625;67
669.999998308413;0.000171295166015625;685.980160268067;0.799560546875;68
679.999998283165;0.000172393798828125;695.980160242819;0.7989501953125;69
689.999998257917;0.00016705322265625;705.980160217571;0.79925537109375;70
699.99999823267;0.0001690673828125;715.980160192324;0.79925537109375;71
709.999998207422;0.00016461181640625;725.980160167076;0.799560546875;72
719.999998182175;0.000165313720703125;735.980160141829;0.79925537109375;73
729.999998156927;0.000161102294921875;745.980160116581;0.799560546875;74
739.99999813168;0.00016162109375;755.980160091334;0.79986572265625;75
749.999998106432;0.000162567138671875;765.980160066086;0.79986572265625;76
759.999998081184;0.0001519775390625;775.980160040838;0.79925537109375;77
769.999998055937;0.000156707763671875;785.980160015591;0.79925537109375;78
779.999998030689;0.000156280517578125;795.980159990343;0.79986572265625;79
789.999998005442;0.00015679931640625;805.980159965096;0.799560546875;80
799.999997980194;0.000151702880859375;815.980159939848;0.79925537109375;81
809.999997954947;0.000148101806640625;825.980159914601;0.79925537109375;82
819.999997929699;0.000148406982421875;835.980159889353;0.799560546875;83
829.999997904451;0.00014691162109375;845.980159864105;0.79925537109375;84
839.999997879204;0.000144500732421875;855.980159838858;0.79925537109375;85
849.999997853956;0.000142059326171875;865.98015981361;0.79986572265625;86
859.999997828709;0.000142608642578125;875.980159788363;0.7989501953125;87
869.999997803461;0.000140899658203125;885.980159763115;0.799560546875;88
879.999997778214;0.000138916015625;895.980159737868;0.799560546875;89
889.999997752966;0.00013995361328125;905.98015971262;0.79925537109375;90
899.999997727718;0.000138397216796875;915.980159687372;0.799560546875;91
909.999997702471;0.000135467529296875;925.980159662125;0.79925537109375;92
919.999997677223;0.00013592529296875;935.980159636877;0.7989501953125;93
929.999997651976;0.000132537841796875;945.98015961163;0.79925537109375;94
939.999997626728;0.00013140869140625;955.980159586382;0.799560546875;95
949.999997601481;0.000129791259765625;965.980159561135;0.79986572265625;96
959.999997576233;0.000129364013671875;975.980159535887;0.799560546875;97
969.999997550985;0.000125030517578125;985.980159510639;0.799560546875;98
979.999997525738;0.00012542724609375;995.980159485392;0.79986572265625;99
989.99999750049;0.000127349853515625;1005.98015946014;0.799560546875;100
999.999997475243;0.0001229248046875;1015.9801594349;0.799560546875;101
1009.99999745;0.000122283935546875;1025.98015940965;0.79925537109375;102
1019.99999742475;0.0001234130859375;1035.9801593844;0.799560546875;103
1029.9999973995;0.00012042236328125;1045.98015935915;0.79925537109375;104
1039.99999737425;0.00012225341796875;1055.98015933391;0.79925537109375;105
1049.999997349;0.000118804931640625;1065.98015930866;0.79986572265625;106
1059.99999732376;0.000119140625;1075.98015928341;0.79925537109375;107
1069.99999729851;0.00012054443359375;1085.98015925816;0.79925537109375;108
1079.99999727326;0.000114501953125;1095.98015923292;0.79986572265625;109
1089.99999724801;0.000115692138671875;1105.98015920767;0.7989501953125;110
1099.99999722277;0.00011224365234375;1115.98015918242;0.79986572265625;111
1109.99999719752;0.00011346435546875;1125.98015915717;0.79986572265625;112
1119.99999717227;0.000112548828125;1135.98015913193;0.79925537109375;113
1129.99999714702;0.000109161376953125;1145.98015910668;0.799560546875;114
1139.99999712178;0.000109527587890625;1155.98015908143;0.79925537109375;115
1149.99999709653;0.000110137939453125;1165.98015905618;0.79925537109375;116
1159.99999707128;0.000108367919921875;1175.98015903094;0.79925537109375;117
1169.99999704603;0.00010687255859375;1185.98015900569;0.79986572265625;118
1179.99999702079;0.000107269287109375;1195.98015898044;0.799560546875;119
1189.99999699554;0.0001065673828125;1205.98015895519;0.799560546875;120
1199.99999697029;0.000104461669921875;1215.98015892995;0.799560546875;121
1209.99999694504;0.000103118896484375;1225.9801589047;0.799560546875;122
1219.9999969198;0.00010205078125;1235.98015887945;0.79986572265625;123
1229.99999689455;0.00010546875;1245.9801588542;0.799560546875;124
1239.9999968693;0.00010211181640625;1255.98015882895;0.799560546875;125
1249.99999684405;0.000101837158203125;1265.98015880371;0.79925537109375;126
1259.99999681881;0.000102203369140625;1275.98015877846;0.799560546875;127
1269.99999679356;9.8785400390625E-05;1285.98015875321;0.79986572265625;128
1279.99999676831;9.9090576171875E-05;1295.98015872796;0.799560546875;129
1289.99999674306;9.85107421875E-05;1305.98015870272;0.799560546875;130
1299.99999671782;9.869384765625E-05;1315.98015867747;0.79986572265625;131
1309.99999669257;9.5977783203125E-05;1325.98015865222;0.799560546875;132
1319.99999666732;9.4940185546875E-05;1335.98015862697;0.799560546875;133
1329.99999664207;9.4757080078125E-05;1345.98015860173;0.79986572265625;134
1339.99999661683;9.3780517578125E-05;1355.98015857648;0.799560546875;135
1349.99999659158;9.4085693359375E-05;1365.98015855123;0.799560546875;136
1359.99999656633;9.295654296875E-05;1375.98015852598;0.79986572265625;137
1369.99999654108;9.3109130859375E-05;1385.98015850074;0.799560546875;138
1379.99999651583;9.3109130859375E-05;1395.98015847549;0.799560546875;139
1389.99999649059;9.173583984375E-05;1405.98015845024;0.799560546875;140
1399.99999646534;8.9263916015625E-05;1415.98015842499;0.79925537109375;141
1409.99999644009;8.8165283203125E-05;1425.98015839975;0.79925537109375;142
1419.99999641484;8.9385986328125E-05;1435.9801583745;0.799560546875;143
1429.9999963896;8.8592529296875E-05;1445.98015834925;0.79925537109375;144
1439.99999636435;8.8653564453125E-05;1455.980158324;0.799560546875;145
1449.9999963391;8.978271484375E-05;1465.98015829876;0.799560546875;146
1459.99999631385;8.7371826171875E-05;1475.98015827351;0.799560546875;147
1469.99999628861;8.5662841796875E-05;1485.98015824826;0.799560546875;148
1479.99999626336;8.5662841796875E-05;1495.98015822301;0.79986572265625;149
1489.99999623811;8.489990234375E-05;1505.98015819777;0.799560546875;150
1499.99999621286;8.6334228515625E-05;1515.98015817252;0.799560546875;151
1509.99999618762;8.3465576171875E-05;1525.98015814727;0.799560546875;152
1519.99999616237;8.4869384765625E-05;1535.98015812202;0.79986572265625;153
1529.99999613712;8.53271484375E-05;1545.98015809678;0.799560546875;154
1539.99999611187;8.3526611328125E-05;1555.98015807153;0.799560546875;155
1549.99999608663;8.3221435546875E-05;1565.98015804628;0.799560546875;156
1559.99999606138;8.197021484375E-05;1575.98015802103;0.799560546875;157
1569.99999603613;7.940673828125E-05;1585.98015799579;0.7989501953125;158
1579.99999601088;8.203125E-05;1595.98015797054;0.79986572265625;159
1589.99999598564;8.1207275390625E-05;1605.98015794529;0.799560546875;160
1599.99999596039;7.958984375E-05;1615.98015792004;0.79925537109375;161
1609.99999593514;8.09326171875E-05;1625.98015789479;0.7989501953125;162
1619.99999590989;7.940673828125E-05;1635.98015786955;0.79925537109375;163
1629.99999588465;7.9437255859375E-05;1645.9801578443;0.799560546875;164
1639.9999958594;7.8643798828125E-05;1655.98015781905;0.79925537109375;165
1649.99999583415;7.9193115234375E-05;1665.9801577938;0.79925537109375;166
1659.9999958089;7.8948974609375E-05;1675.98015776856;0.7989501953125;167
1669.99999578366;7.9193115234375E-05;1685.98015774331;0.79986572265625;168
1679.99999575841;7.7178955078125E-05;1695.98015771806;0.799560546875;169
1689.99999573316;7.82470703125E-05;1705.98015769281;0.799560546875;170
1699.99999570791;7.666015625E-05;1715.98015766757;0.8001708984375;171
1709.99999568267;7.5592041015625E-05;1725.98015764232;0.79925537109375;172
1719.99999565742;7.6202392578125E-05;1735.98015761707;0.799560546875;173
1729.99999563217;7.5347900390625E-05;1745.98015759182;0.79986572265625;174
1739.99999560692;7.635498046875E-05;1755.98015756658;0.799560546875;175
1749.99999558167;7.598876953125E-05;1765.98015754133;0.799560546875;176
1759.99999555643;7.4554443359375E-05;1775.98015751608;0.79986572265625;177
1769.99999553118;7.379150390625E-05;1785.98015749083;0.8001708984375;178
1779.99999550593;7.4066162109375E-05;1795.98015746559;0.79925537109375;179
1789.99999548068;7.3486328125E-05;1805.98015744034;0.799560546875;180
1799.99999545544;7.36083984375E-05;1815.98015741509;0.799560546875;181
1809.99999543019;7.2662353515625E-05;1825.98015738984;0.799560546875;182
1819.99999540494;7.135009765625E-05;1835.9801573646;0.799560546875;183
1829.99999537969;7.1990966796875E-05;1845.98015733935;0.8001708984375;184
1839.99999535445;7.1502685546875E-05;1855.9801573141;0.79986572265625;185
1849.9999953292;7.0556640625E-05;1865.98015728885;0.799560546875;186
1859.99999530395;7.159423828125E-05;1875.98015726361;0.79986572265625;187
1869.9999952787;7.135009765625E-05;1885.98015723836;0.8001708984375;188
1879.99999525346;7.1258544921875E-05;1895.98015721311;0.7989501953125;189
1889.99999522821;6.97021484375E-05;1905.98015718786;0.79925537109375;190
1899.99999520296;6.9061279296875E-05;1915.98015716262;0.79986572265625;191
1909.99999517771;6.8603515625E-05;1925.98015713737;0.79986572265625;192
1919.99999515247;6.8695068359375E-05;1935.98015711212;0.799560546875;193
1929.99999512722;6.817626953125E-05;1945.98015708687;0.79986572265625;194
1939.99999510197;6.842041015625E-05;1955.98015706162;0.79925537109375;195
1949.99999507672;6.8756103515625E-05;1965.98015703638;0.8001708984375;196
1959.99999505148;6.8572998046875E-05;1975.98015701113;0.799560546875;197
1969.99999502623;6.6192626953125E-05;1985.98015698588;0.799560546875;198
1979.99999500098;6.817626953125E-05;1995.98015696063;0.79925537109375;199
1989.99999497573;6.658935546875E-05;2005.98015693539;0.799560546875;200
1999.99999495049;6.695556640625E-05;2015.98015691014;0.79986572265625;201
2009.99999492524;6.6802978515625E-05;2025.98015688489;0.79986572265625;202
2019.99999489999;6.5826416015625E-05;2035.98015685964;0.79925537109375;203
2029.99999487474;6.6497802734375E-05;2045.9801568344;0.79986572265625;204
2039.99999484949;6.5185546875E-05;2055.98015680915;0.8001708984375;205
2049.99999482425;6.689453125E-05;2065.9801567839;0.79986572265625;206
2059.999994799;6.6253662109375E-05;2075.98015675865;0.79986572265625;207
2069.99999477375;6.597900390625E-05;2085.98015673341;0.79986572265625;208
2079.9999947485;6.4910888671875E-05;2095.98015670816;0.799560546875;209
2089.99999472326;6.414794921875E-05;2105.98015668291;0.79986572265625;210
2099.99999469801;6.463623046875E-05;2115.98015665766;0.799560546875;211
2109.99999467276;6.439208984375E-05;2125.98015663242;0.79986572265625;212
2119.99999464751;6.390380859375E-05;2135.98015660717;0.79986572265625;213
2129.99999462227;6.4544677734375E-05;2145.98015658192;0.79986572265625;214
2139.99999459702;6.4239501953125E-05;2155.98015655667;0.79986572265625;215
2149.99999457177;6.3201904296875E-05;2165.98015653143;0.79986572265625;216
2159.99999454652;6.2744140625E-05;2175.98015650618;0.799560546875;217
2169.99999452128;6.2896728515625E-05;2185.98015648093;0.799560546875;218
2179.99999449603;6.329345703125E-05;2195.98015645568;0.799560546875;219
2189.99999447078;6.3232421875E-05;2205.98015643044;0.79925537109375;220
2199.99999444553;6.11572265625E-05;2215.98015640519;0.79986572265625;221
2209.99999442029;6.2591552734375E-05;2225.98015637994;0.79925537109375;222
2219.99999439504;6.036376953125E-05;2235.98015635469;0.79986572265625;223
2229.99999436979;6.0821533203125E-05;2245.98015632945;0.79925537109375;224
2239.99999434454;6.0546875E-05;2255.9801563042;0.799560546875;225
2249.9999943193;6.134033203125E-05;2265.98015627895;0.79925537109375;226
2259.99999429405;6.11572265625E-05;2275.9801562537;0.799560546875;227
2269.9999942688;5.9722900390625E-05;2285.98015622845;0.799560546875;228
2279.99999424355;5.963134765625E-05;2295.98015620321;0.79986572265625;229
2289.99999421831;5.9112548828125E-05;2305.98015617796;0.799560546875;230
2299.99999419306;5.877685546875E-05;2315.98015615271;0.79986572265625;231
2309.99999416781;5.987548828125E-05;2325.98015612746;0.79986572265625;232
2319.99999414256;5.8807373046875E-05;2335.98015610222;0.799560546875;233
2329.99999411732;5.865478515625E-05;2345.98015607697;0.7989501953125;234
2339.99999409207;5.8563232421875E-05;2355.98015605172;0.799560546875;235
2349.99999406682;5.8746337890625E-05;2365.98015602647;0.79986572265625;236
2359.99999404157;5.72509765625E-05;2375.98015600123;0.799560546875;237
2369.99999401633;5.8258056640625E-05;2385.98015597598;0.79986572265625;238
2379.99999399108;5.6610107421875E-05;2395.98015595073;0.79986572265625;239
2389.99999396583;5.780029296875E-05;2405.98015592548;0.8001708984375;240
2399.99999394058;5.7586669921875E-05;2415.98015590024;0.79986572265625;241
2409.99999391533;5.7647705078125E-05;2425.98015587499;0.8001708984375;242
2419.99999389009;5.6121826171875E-05;2435.98015584974;0.79986572265625;243
2429.99999386484;5.621337890625E-05;2445.98015582449;0.799560546875;244
2439.99999383959;5.8197021484375E-05;2455.98015579925;0.799560546875;245
2449.99999381434;5.55419921875E-05;2465.980155774;0.7989501953125;246
2459.9999937891;5.5511474609375E-05;2475.98015574875;0.79986572265625;247
2469.99999376385;5.6640625E-05;2485.9801557235;0.799560546875;248
2479.9999937386;5.55419921875E-05;2495.98015569826;0.8001708984375;249
2489.99999371335;5.535888671875E-05;2505.98015567301;0.799560546875;250
2499.99999368811;5.4656982421875E-05;2515.98015564776;0.8001708984375;251
2509.99999366286;5.46875E-05;2525.98015562251;0.79986572265625;252
2519.99999363761;5.413818359375E-05;2535.98015559727;0.799560546875;253
2529.99999361236;5.4718017578125E-05;2545.98015557202;0.79925537109375;254
2539.99999358712;5.4168701171875E-05;2555.98015554677;0.799560546875;255
2549.99999356187;5.3558349609375E-05;2565.98015552152;0.79925537109375;256
2559.99999353662;5.462646484375E-05;2575.98015549628;0.79986572265625;257
2569.99999351137;5.389404296875E-05;2585.98015547103;0.79925537109375;258
2579.99999348613;5.316162109375E-05;2595.98015544578;0.799560546875;259
2589.99999346088;5.35888671875E-05;2605.98015542053;0.79925537109375;260
2599.99999343563;5.3802490234375E-05;2615.98015539528;0.8001708984375;261
2609.99999341038;5.2215576171875E-05;2625.98015537004;0.79925537109375;262
2619.99999338514;5.3802490234375E-05;2635.98015534479;0.7989501953125;263
2629.99999335989;5.2093505859375E-05;2645.98015531954;0.799560546875;264
2639.99999333464;5.3497314453125E-05;2655.98015529429;0.79864501953125;265
2649.99999330939;5.2703857421875E-05;2665.98015526905;0.79925537109375;266
2659.99999328415;5.1300048828125E-05;2675.9801552438;0.8001708984375;267
2669.9999932589;5.26123046875E-05;2685.98015521855;0.79986572265625;268
2679.99999323365;5.145263671875E-05;2695.9801551933;0.80047607421875;269
2689.9999932084;5.3070068359375E-05;2705.98015516806;0.799560546875;270
2699.99999318316;5.1116943359375E-05;2715.98015514281;0.79986572265625;271
2709.99999315791;5.18798828125E-05;2725.98015511756;0.8001708984375;272
2719.99999313266;5.1116943359375E-05;2735.98015509231;0.799560546875;273
2729.99999310741;4.96826171875E-05;2745.98015506707;0.79925537109375;274
2739.99999308217;5.21240234375E-05;2755.98015504182;0.799560546875;275
2749.99999305692;5.072021484375E-05;2765.98015501657;0.799560546875;276
2759.99999303167;5.09033203125E-05;2775.98015499132;0.79925537109375;277
2769.99999300642;5.084228515625E-05;2785.98015496608;0.79925537109375;278
2779.99999298117;5.078125E-05;2795.98015494083;0.7989501953125;279
2789.99999295593;4.95269775390625E-05;2805.98015491558;0.8001708984375;280
2799.99999293068;5.023193359375E-05;2815.98015489033;0.79986572265625;281
2809.99999290543;4.89288330078125E-05;2825.98015486509;0.799560546875;282
2819.99999288018;4.91241455078125E-05;2835.98015483984;0.7989501953125;283
2829.99999285494;4.94232177734375E-05;2845.98015481459;0.799560546875;284
2839.99999282969;5.0018310546875E-05;2855.98015478934;0.79986572265625;285
2849.99999280444;4.935302734375E-05;2865.9801547641;0.799560546875;286
2859.99999277919;4.912109375E-05;2875.98015473885;0.79925537109375;287
2869.99999275395;4.9298095703125E-05;2885.9801547136;0.799560546875;288
2879.9999927287;4.84619140625E-05;2895.98015468835;0.799560546875;289
2889.99999270345;4.8980712890625E-05;2905.98015466311;0.79986572265625;290
2899.9999926782;4.7784423828125E-05;2915.98015463786;0.799560546875;291
